           lng            lat            alt
 -50.335312924  -12.792494000         15.000
 -50.335774054  -12.792728000         14.900
 -50.336696312  -12.793196000         14.800
 -50.337637017  -12.793682000         14.700
 -50.338559275  -12.794150000         14.600
 -50.339499980  -12.794636000         14.500
 -50.340422238  -12.795104000         14.400
 -50.341362943  -12.795590000         14.300
 -50.342285201  -12.796058000         14.200
 -50.343225906  -12.796544000         14.100
 -50.344148164  -12.797012000         14.000
 -50.345088869  -12.797480000         13.900
 -50.346011127  -12.797966000         13.800
 -50.346933386  -12.798434000         13.700
 -50.347874090  -12.798920000         13.600
 -50.348796349  -12.799388000         13.500
 -50.349737053  -12.799874000         13.400
 -50.350659312  -12.800342000         13.300
 -50.351600016  -12.800810000         13.200
 -50.352522275  -12.801296000         13.100
 -50.352983405  -12.801530000         13.000
