           lng            lat            alt
 -50.341012484  -12.800090000         15.000
 -50.341639620  -12.800036000         14.900
 -50.342857002  -12.799928000         14.800
 -50.344074384  -12.799838000         14.700
 -50.345291766  -12.799730000         14.600
 -50.346509147  -12.799622000         14.500
 -50.347744974  -12.799514000         14.400
 -50.348962356  -12.799406000         14.300
 -50.350179738  -12.799316000         14.200
 -50.351397120  -12.799208000         14.100
 -50.352632946  -12.799100000         14.000
 -50.353850328  -12.798992000         13.900
 -50.355067710  -12.798902000         13.800
 -50.356285092  -12.798794000         13.700
 -50.357502474  -12.798686000         13.600
 -50.358738300  -12.798578000         13.500
 -50.359955682  -12.798488000         13.400
 -50.361173064  -12.798380000         13.300
 -50.362390446  -12.798272000         13.200
 -50.363607828  -12.798164000         13.100
 -50.364234964  -12.798110000         13.000
