           lng            lat            alt
 -50.340920258  -12.804572000         15.000
 -50.340680471  -12.804230000         14.900
 -50.340219341  -12.803528000         14.800
 -50.339758212  -12.802826000         14.700
 -50.339278637  -12.802124000         14.600
 -50.338817508  -12.801440000         14.500
 -50.338356378  -12.800738000         14.400
 -50.337895249  -12.800036000         14.300
 -50.337415674  -12.799334000         14.200
 -50.336954545  -12.798632000         14.100
 -50.336493415  -12.797948000         14.000
 -50.336032286  -12.797246000         13.900
 -50.335552711  -12.796544000         13.800
 -50.335091582  -12.795842000         13.700
 -50.334630452  -12.795140000         13.600
 -50.334169323  -12.794456000         13.500
 -50.333689748  -12.793754000         13.400
 -50.333228619  -12.793052000         13.300
 -50.332767489  -12.792350000         13.200
 -50.332306360  -12.791648000         13.100
 -50.332066573  -12.791306000         13.000
