           lng            lat            alt
 -50.358111164  -12.798020000         15.000
 -50.357668480  -12.798200000         14.900
 -50.356764666  -12.798542000         14.800
 -50.355860853  -12.798884000         14.700
 -50.354957039  -12.799226000         14.600
 -50.354034780  -12.799568000         14.500
 -50.353130966  -12.799910000         14.400
 -50.352227153  -12.800270000         14.300
 -50.351323339  -12.800612000         14.200
 -50.350419525  -12.800954000         14.100
 -50.349515711  -12.801296000         14.000
 -50.348611898  -12.801638000         13.900
 -50.347708084  -12.801980000         13.800
 -50.346804270  -12.802340000         13.700
 -50.345900456  -12.802682000         13.600
 -50.344996643  -12.803024000         13.500
 -50.344092829  -12.803366000         13.400
 -50.343189015  -12.803708000         13.300
 -50.342266756  -12.804050000         13.200
 -50.341362943  -12.804410000         13.100
 -50.340920258  -12.804572000         13.000
