           lng            lat            alt
 -50.353647431  -12.797282000         15.000
 -50.353924109  -12.797318000         14.900
 -50.354477464  -12.797354000         14.800
 -50.355030820  -12.797390000         14.700
 -50.355584175  -12.797444000         14.600
 -50.356155976  -12.797480000         14.500
 -50.356709331  -12.797534000         14.400
 -50.357262686  -12.797570000         14.300
 -50.357816042  -12.797624000         14.200
 -50.358369397  -12.797660000         14.100
 -50.358941197  -12.797696000         14.000
 -50.359494553  -12.797750000         13.900
 -50.360047908  -12.797786000         13.800
 -50.360601263  -12.797840000         13.700
 -50.361154619  -12.797876000         13.600
 -50.361726419  -12.797930000         13.500
 -50.362279775  -12.797966000         13.400
 -50.362833130  -12.798002000         13.300
 -50.363386485  -12.798056000         13.200
 -50.363939841  -12.798092000         13.100
 -50.364234964  -12.798110000         13.000
